,lat,lng,date,addr,turst
6264,42.35477936,-83.21998798,2007/11/11,8431 PENROD,True
6265,42.35477936,-83.21998798,2007/11/11,8431 PENROD,True
6266,42.37317554,-83.09324965,2007/11/11,1546 PINGREE,True
6267,42.33334223,-83.10735213,2007/8/11,4827 - 29 JEFFRIES,True
6268,42.3768133,-82.95290057,2007/8/11,13300 KERCHEVAL,True
6269,42.43577786,-83.10528754,2007/7/11,19409 EXETER,True
6270,42.32859449,-83.04415463,2007/7/11,2 E JEFFERSON AKA 20 E JEFFERSON,True
6271,42.34555304,-83.01519869,2007/7/11,3200 E LAFAYETTE-MARTIN LUTHER KING HIGH,True
6272,42.35397737,-83.14973796,2007/7/11,8145 ROSELAWN,True
6273,42.32859449,-83.04415463,2007/7/11,2 E JEFFERSON AKA 20 E JEFFERSON,True
6274,42.35397737,-83.14973796,2007/7/11,8145 ROSELAWN,True
6275,42.34555304,-83.01519869,2007/7/11,3200 E LAFAYETTE-MARTIN LUTHER KING HIGH,True
6276,42.34555304,-83.01519869,2007/7/11,3200 E LAFAYETTE-MARTIN LUTHER KING HIGH,True
6277,42.34555304,-83.01519869,2007/7/11,3200 E LAFAYETTE-MARTIN LUTHER KING HIGH,True
6278,42.34555304,-83.01519869,2007/7/11,3200 E LAFAYETTE-MARTIN LUTHER KING HIGH,True
6279,42.34555304,-83.01519869,2007/7/11,3200 E LAFAYETTE-MARTIN LUTHER KING HIGH,True
6280,42.39796804,-82.94924323,2007/7/11,4868 BEACONSFIELD,True
6281,42.41474641,-83.26068081,2007/1/11,22244 W MCNICHOLS,True
6282,42.4156717,-83.25872884,2007/1/11,17170 ROCKDALE,True
6283,42.41596524,-83.25932315,2007/1/11,17244 REDFORD,True
6284,42.39154983,-82.99662736,2011/6/30,5767 HARDING,True
6285,42.3546215,-83.02736794,2011/6/30,2941 MCDOUGALL,True
6286,42.41588256,-83.00698062,2011/6/30,11200 ENGLESIDE,True
6287,42.33858058,-83.22906335,2011/6/29,6486 GRANDVILLE,True
6288,42.33168114,-83.04799604,2011/6/29,1100 LIDDESDALE,True
6289,42.38557855,-83.25457786,2011/6/28,92 - 96 GARFIELD,True
6290,42.38557855,-83.25457786,2011/6/28,92 - 96 GARFIELD,True
6291,42.41514856,-83.17759783,2011/6/23,16865 SNOWDEN,True
6292,42.35184796,-83.23942812,2011/6/23,8107 STOUT,True
6293,42.33168114,-83.04799604,2011/6/23,3419 BASSETT,True
6294,42.40932262,-83.06050987,2011/6/17,3334 BURNSIDE,True
6295,42.33759538,-83.14787127,2011/6/17,8140 KIRKWOOD,True
6296,42.33759538,-83.14787127,2011/6/17,8140 KIRKWOOD,True
6297,42.40932262,-83.06050987,2011/6/17,3334 BURNSIDE,True
6298,42.33449805,-83.13796395,2011/6/17,5310 PROCTOR,True
6299,42.33449805,-83.13796395,2011/6/17,5310 PROCTOR,True
6300,42.35720261,-83.08826027,2011/6/16,5765 VERMONT,True
6301,42.39944757,-83.16380732,2011/6/15,14909 BIRWOOD,True
6302,42.43920244,-82.95402059,2011/6/15,16090 NOVARA,True
6303,42.35328255,-83.01378138,2011/6/15,6444 KERCHEVAL,True
6304,42.33759538,-83.14787127,2011/6/14,8140 KIRKWOOD,True
6305,42.35962356,-83.12609084,2011/6/14,5097 MAPLEWOOD,True
6306,42.3690884,-83.20582758,2011/6/14,9995 METTETAL,True
6307,42.36927852,-83.20583796,2011/6/14,10011 METTETAL,True
6308,42.33759538,-83.14787127,2011/6/14,8140 KIRKWOOD,True
6309,42.35216136,-83.03811075,2011/6/13,1909 ERSKINE,True
6310,42.33168114,-83.04799604,2006/3/11,6346 JOHN KRONK,True
6311,42.43429833,-83.10927789,2006/3/11,19303 CARMAN,True
6312,42.43429833,-83.10927789,2006/3/11,19303 CARMAN,True
6313,42.43359083,-82.99108374,2006/1/11,18940 FAIRPORT,True
6314,42.33438171,-83.21603845,2006/1/11,15085 E SEVEN MILE,True
6315,42.4037813,-82.94450851,2006/1/11,5261 HAVERHILL,True
6316,42.38328105,-83.21482345,2006/1/11,12880 LONGACRE,True
6317,42.33168114,-83.04799604,2006/1/11,17120 WARREN,True
6318,42.38328105,-83.21482345,2011/5/31,12880 LONGACRE,True
6319,42.38328105,-83.21482345,2011/5/31,12880 LONGACRE,True
6320,42.39125139,-83.16156383,2011/5/24,14164 ILENE,True
6321,42.42785708,-83.09522121,2011/5/20,755 E GRIXDALE,True
6322,42.43010633,-83.09521199,2011/5/20,761 E ROBINWOOD,True
6323,42.43168726,-83.09581117,2011/5/20,731 E BRENTWOOD,True
6324,42.35634762,-83.01186283,2011/5/17,2246 CONCORD,True
6325,42.36534924,-83.08412588,2011/5/16,6456 TRUMBULL,True
6326,42.39195082,-82.9472083,2005/12/11,4181 LAKEPOINTE,True
6327,42.38322805,-83.23777805,2005/12/11,12915 VAUGHAN,True
6328,42.39568537,-83.11496095,2005/10/11,1994 W DAVISON,True
6329,42.39784159,-83.16912565,2005/10/11,14800 MEYERS,True
6330,42.43221155,-82.98335999,2011/4/28,13682 SARATOGA,True
6331,42.43664207,-83.069364,2011/4/27,19370 KLINGER,True
6332,42.433978,-83.0768377,2011/4/27,19173 MACKAY,True
6333,42.3103854,-83.0834518,2011/4/26,4000 W JEFFERSON,True
6334,42.42930665,-83.09515207,2011/4/26,763 E GOLDEN GATE,True
6335,42.33850338,-83.14772032,2011/4/26,8065 SMART,True
6336,42.31067578,-83.08280191,2011/4/26,3920 W JEFFERSON,True
6337,42.44471413,-83.0452532,2011/4/13,20238 ALBANY,True
6338,42.40451876,-82.92274305,2011/4/13,4500 NEFF,True
6339,42.34038045,-83.21577293,2004/12/11,6740 SOUTHFIELD,True
6340,42.34151636,-83.08775835,2004/12/11,5614 - 18 CENTRAL,True
6341,42.44262126,-83.09831393,2004/12/11,20124 IRVINGTON,True
6342,42.40490898,-82.96365856,2004/11/11,14440 HARPER,True
6343,42.35146079,-83.11647389,2004/8/11,6406 30TH,True
6344,42.35619206,-83.15082341,2004/8/11,8332 CLOVERLAWN,True
6345,42.33840313,-83.08446005,2004/8/11,3515 17TH,True
6346,42.38649246,-83.07402152,2004/7/11,624 LEICESTER CT,True
6347,42.4025426,-83.1133708,2004/7/11,885 OAKMAN BLVD,True
6348,42.34669265,-83.13488044,2004/4/11,6443 SPARTA,True
6349,42.32804527,-83.1123107,2004/4/11,5764 OTIS,True
6350,42.41800737,-82.97299291,2004/4/11,11318 CHALMERS,True
6351,42.43172183,-83.08890324,2004/4/11,18902 HULL,True
6352,42.42134438,-82.99143403,2004/4/11,12498 WALTHAM,True
6353,42.41743008,-83.05279765,2011/3/30,13723 FENELON,True
6354,42.3324776,-83.05165832,2011/3/29,487 W STATE FAIR,True
6355,42.42103096,-83.24030386,2011/3/29,17628 HEYDEN,True
6356,42.37363069,-82.98815694,2011/3/29,3507 BEWICK,True
6357,42.37363069,-82.98815694,2011/3/29,3507 BEWICK,True
6358,42.43783699,-83.11018013,2011/3/29,540 FERNHILL,True
6359,42.43783699,-83.11018013,2011/3/29,540 FERNHILL,True
6360,42.3324776,-83.05165832,2011/3/29,487 W STATE FAIR,True
6361,42.41590744,-83.12130742,2011/3/25,17426 ST LOUIS,True
6362,42.32875388,-83.05462759,2011/3/25,3331 W LAFAYETTE,True
6363,42.32875388,-83.05462759,2011/3/25,3325 W LAFAYETTE,True
6364,42.41590744,-83.12130742,2011/3/25,17427 ST LOUIS,True
6365,42.41590744,-83.12130742,2011/3/25,17456 ST LOUIS,True
6366,42.41590744,-83.12130742,2011/3/24,3423 ST AUBIN,True
6367,42.33348289,-83.11876002,2011/3/24,6013 BUCHANAN,True
6368,42.3132108,-83.09854784,2011/3/23,1203 JUNCTION,True
6369,42.3132108,-83.09854784,2011/3/23,1203 JUNCTION,True
6370,42.3033127,-83.09564985,2011/3/21,5873 REEDER,True
6371,42.33168114,-83.04799604,2011/3/21,511 SCHROEDER,True
6372,42.39524059,-83.19158308,2011/3/18,14550 TERRY,True
6373,42.4002219,-83.15811044,2011/3/17,8831 CHALFONTE,True
6374,42.33168114,-83.04799604,2011/3/16,5087 VAN DYKE,True
6375,42.3298797,-83.04526518,2011/3/16,500 WOODWARD,True
6376,42.40114257,-83.11692098,2011/3/16,1125 OAKMAN BLVD,True
6377,42.32424044,-83.12030753,2011/3/16,3339 CLIPPERT,True
6378,42.40320055,-83.26794364,2011/3/16,15478 HAZELTON,True
6379,42.40156085,-83.26307295,2011/3/16,15360 CHATHAM,True
6380,42.40114834,-83.26793788,2011/3/16,15341 HAZELTON,True
6381,42.40114834,-83.26793788,2011/3/16,15341 HAZELTON,True
6382,42.39270787,-83.25032756,2011/3/16,14433 WESTBROOK,True
6383,42.38851817,-83.25017776,2011/3/16,14101 WESTBROOK,True
6384,42.40551779,-83.26811763,2011/3/16,15779 HAZELTON,True
6385,42.39465868,-83.25536764,2011/3/16,14607 GREYDALE,True
6386,42.33168114,-83.04799604,2011/3/16,5087 VAN DYKE,True
6387,42.33168114,-83.04799604,2011/3/16,2334 VAN DYKE,True
6388,42.34415993,-83.13712509,2011/3/16,6304 MARTIN,True
6389,42.33168114,-83.04799604,2011/3/16,2266 - 68 GLADSTONE,True
6390,42.37409276,-83.10291038,2011/3/16,2229 TAYLOR,True
6391,42.32929544,-83.078632,2011/3/16,2214 - 16 CLAIRMOUNT,True
6392,42.32929544,-83.078632,2011/3/16,2214 - 16 CLAIRMOUNT,True
6393,42.38420288,-83.10319039,2011/3/16,1689 COLLINGWOOD,True
6394,42.40297816,-83.18784738,2011/3/15,15357 STRATHMOOR,True
6395,42.35322741,-83.08587462,2011/3/15,15495 MARK TWAIN,True
6396,42.43250077,-83.24744339,2011/3/15,19362 PIERSON,True
6397,42.33325359,-83.07900053,2011/3/15,2643 15TH,True
6398,42.38148695,-83.14040794,2011/3/15,12617 STOEPEL,True
6399,42.39827109,-83.14683306,2011/3/15,14810 TULLER,True
6400,42.40297816,-83.18784738,2011/3/15,15357 STRATHMOOR,True
6401,42.44025908,-82.98037328,2003/10/11,19640 HOYT,True
6402,42.40347825,-83.27133711,2003/10/11,15503 VIRGIL,True
6403,42.44025908,-82.98037328,2003/10/11,19640 HOYT,True
6404,42.4065606,-83.24616321,2003/10/11,15840 PIERSON,True
6405,42.39177798,-82.99166333,2003/10/11,5686 SPRINGFIELD,True
6406,42.39936115,-82.96927796,2003/10/11,5785 DREXEL,True
6407,42.33783275,-83.05893009,2003/10/11,2421 SECOND,True
6408,42.37631781,-82.99126349,2003/10/11,4108 HURLBUT,True
6409,42.44743895,-83.04866787,2003/10/11,20589 BUFFALO,True
6410,42.36813316,-83.10690073,2003/9/11,2677 PINGREE,True
6411,42.37417342,-83.09708099,2003/9/11,1723 GLADSTONE,True
6412,42.37807389,-83.16622596,2003/9/11,10615 FOLEY,True
6413,42.3535856,-83.03826968,2003/9/11,1979 SCOTT,True
6414,42.3784576,-82.95174253,2003/9/11,2166 EASTLAWN,True
6415,42.33168114,-83.04799604,2003/9/11,485 - 87 KITCHENER,True
6416,42.36480306,-83.03242069,2003/9/11,3170 GARFIELD,True
6417,42.36108119,-83.01990807,2003/9/11,3271 MELDRUM,True
6418,42.4474113,-83.04968303,2003/9/11,20588 BLOOM,True
6419,42.37966289,-83.07114082,2003/9/11,550 E EUCLID,True
6420,42.39051047,-83.18400337,2003/9/11,14084 ARDMORE,True
6421,42.40186516,-83.15038931,2003/9/11,8138 ELLSWORTH,True
6422,42.40107689,-83.15821069,2003/9/11,8786 DESOTO,True
6423,42.40489901,-83.19765791,2003/9/11,15507 PREST,True
6424,42.39847735,-83.15741792,2003/9/11,14831 INDIANA,True
6425,42.39975753,-83.15338724,2003/9/11,14921 NORTHLAWN,True
6426,42.39601146,-83.15005369,2003/9/11,14542 GREENLAWN,True
6427,42.37848641,-83.07450087,2003/9/11,271 E EUCLID,True
6428,42.37978273,-83.07084007,2003/9/11,568 E EUCLID,True
6429,42.33168114,-83.04799604,2003/9/11,987 MT VERNON,True
6430,42.38162638,-83.06877058,2003/9/11,941 E PHILADELPHIA,True
6431,42.38969581,-83.08848036,2003/9/11,90 COLLINGWOOD,True
6432,42.42561819,-83.16294772,2003/9/11,18301 ILENE,True
6433,42.33168114,-83.04799604,2003/9/11,1638 -40 PINGREE,True
6434,42.41199659,-83.16733895,2003/9/11,2509 - 11 CLAIRMOUNT,True
6435,42.34527908,-83.21652411,2003/8/11,18225 W EIGHT MILE,True
6436,42.4124407,-83.11861368,2003/7/11,16422 ROSA PARKS BLVD,True
6437,42.39950749,-83.1378372,2003/7/11,14845 QUINCY,True
6438,42.36243628,-83.08461099,2003/7/11,6130 TRUMBULL,True
6439,42.36161009,-83.08817731,2003/7/11,6157 HECLA,True
6440,42.36496092,-83.08415469,2003/7/11,6432 TRUMBULL,True
6441,42.33642761,-83.13131443,2003/7/11,5335 MARTIN - CHADSEY HIGH SCHOOL,True
6442,42.44301073,-83.1558439,2003/7/11,20244 CHERRYLAWN,True
6443,42.40436781,-83.27030812,2003/7/11,15725 RIVERDALE DR,True
6444,42.39570841,-83.25917823,2003/7/11,14817 DOLPHIN,True
6445,42.34848099,-83.11323367,2003/7/11,6030 HARTFORD,True
6446,42.37381275,-83.00884962,2003/7/11,8096 MANILA,True
6447,42.37359475,-83.0122666,2003/7/11,4702 SEYBURN,True
6448,42.36327053,-83.03919842,2003/7/11,4647 CHENE,True
6449,42.33168114,-83.04799604,2003/7/11,4608 JOS CAMPAU,True
6450,42.39148069,-82.99657782,2003/7/11,5761 HARDING,True
6451,42.39866747,-83.25806743,2003/4/11,15075 ROCKDALE,True
6452,42.4090864,-83.14599074,2003/4/11,7458 STEGER CT,True
6453,42.41221024,-83.14885301,2003/4/11,16264 TURNER,True
6454,42.39307314,-83.08198034,2003/4/11,334 ROSEDALE CT,True
6455,42.40321322,-82.98835168,2003/4/11,11816 ELMDALE,True
6456,42.40390805,-83.27028738,2003/4/11,15701 RIVERDALE DR,True
6457,42.37690317,-83.08413049,2003/4/11,721 PINGREE,True
6458,42.38994124,-83.07201771,2003/4/11,9551 DELMAR,True
6459,42.40836738,-83.14861794,2003/4/11,15861 TURNER,True
6460,42.29694864,-83.10902439,2003/3/11,581 S GREEN,True
6461,42.29686914,-83.10897369,2003/3/11,589 S GREEN,True
6462,42.40048232,-83.24738924,2003/3/11,20909 FENKELL,True
6463,42.32445767,-83.08356443,2003/3/11,746- 48 PHILADELPHIA,True
6464,42.40424106,-83.15237323,2003/2/11,15392 CLOVERLAWN,True
6465,42.36876806,-83.01177296,2003/1/11,3964 TOWNSEND,True
6466,42.33168114,-83.04799604,2003/1/11,2602 - 04 MONTCLAIR,True
6467,42.33168114,-83.04799604,2003/1/11,3671- 73 BALDWIN,True
6468,42.36247776,-83.00631345,2003/1/11,2946 BALDWIN,True
6469,42.37049764,-83.0439124,2003/1/11,5540 CHENE,True
6470,42.38798121,-82.99916815,2011/2/25,5703 HURLBUT,True
6471,42.40027145,-83.13307366,2011/2/25,14892 MUIRLAND,True
6472,42.38798121,-82.99916815,2011/2/25,5703 HURLBUT,True
6473,42.37076036,-83.00006693,2011/2/25,3783 FISCHER,True
6474,42.37791027,-83.00526717,2011/2/25,4803 FISCHER,True
6475,42.42027391,-82.99138333,2011/2/25,12444 BARLOW,True
6476,42.33757467,-83.11522602,2011/2/25,11831 -33 CORBETT,True
6477,42.4127472,-83.11985123,2011/2/25,1958 FLORENCE,True
6478,42.33757467,-83.11522602,2011/2/25,11831 -33 CORBETT,True
6479,42.33168114,-83.04799604,2011/2/25,5501- 03 MANISTIQUE,True
6480,42.43987077,-82.99996322,2011/2/25,19616 DRESDEN,True
6481,42.42453966,-83.25566723,2011/2/25,18419 BURGESS,True
6482,42.34996148,-83.11536442,2011/2/24,6300 28TH,True
6483,42.38918074,-83.01089722,2011/2/24,6155 ROHNS,True
6484,42.30228952,-83.11819465,2011/2/24,2243 - 45 HENDRIE,True
6485,42.34966093,-83.14605297,2011/2/24,7656 CENTRAL,True
6486,42.36986849,-82.9964937,2011/2/24,3510 ROHNS,True
6487,42.41344203,-83.12086985,2011/2/23,2013 GENEVA,True
6488,42.40344022,-83.13677364,2011/2/23,15344 HOLMUR,True
6489,42.40219806,-83.13207809,2011/2/23,15101 WILDEMERE,True
6490,42.39574759,-83.16042768,2011/2/23,14531 WASHBURN,True
6491,42.32995691,-83.15617115,2011/2/23,9400 MCGRAW,True
6492,42.37484289,-83.09285096,2011/2/22,1477 BLAINE,True
6493,42.33213062,-83.08182601,2011/2/22,547 - 49 HAGUE,True
6494,42.37855555,-83.07430038,2011/2/22,283 E EUCLID,True
6495,42.38076332,-83.07368045,2011/2/22,438 HAGUE,True
6496,42.38071262,-83.07378992,2011/2/22,430 HAGUE,True
6497,42.38480322,-83.07865024,2011/2/22,222 LEICESTER CT,True
6498,42.33168114,-83.04799604,2011/2/22,301- 03 E EUCLID,True
6499,42.37782269,-83.08437132,2011/2/22,699 BLAINE,True
6500,42.33168114,-83.04799604,2011/2/22,277 -79 SMITH,True
6501,42.33168114,-83.04799604,2011/2/22,16128 SANTA ROSA,True
6502,42.33168114,-83.04799604,2011/2/22,16128 SANTA ROSA,True
6503,42.33168114,-83.04799604,2011/2/22,1060 - 64 COPLIN,True
6504,42.33168114,-83.04799604,2011/2/22,870 - 72 KITCHENER,True
6505,42.33168114,-83.04799604,2011/2/22,677 - 79 ASHLAND,True
6506,42.3788609,-82.9581884,2011/2/22,2601 DICKERSON,True
6507,42.36745792,-82.98218351,2011/2/22,2222 GARLAND,True
6508,42.37419762,-83.01921324,2011/2/22,1184 E GRAND BLVD,True
6509,42.38405769,-83.00073294,2011/2/22,5312 COOPER,True
6510,42.43228645,-82.98271126,2011/2/22,13717 SARATOGA,True
6511,42.35047789,-83.00557253,2011/2/22,1042 HELEN,True
6512,42.35047789,-83.00557253,2011/2/22,1042 HELEN,True
6513,42.38405769,-83.00073294,2011/2/22,5312 COOPER,True
6514,42.42469637,-82.97323143,2011/2/22,14485 HAZELRIDGE,True
6515,42.43288218,-82.97122992,2011/2/22,14670 SARATOGA,True
6516,42.42970188,-82.98306962,2011/2/22,13690 PARK GROVE,True
6517,42.42295181,-82.98216047,2011/2/22,13908 ROCHELLE,True
6518,42.39606101,-82.96594786,2011/2/22,5263 COPLIN,True
6519,42.4009559,-82.97268064,2011/2/22,6118 DICKERSON,True
6520,42.39290722,-82.93248214,2011/2/22,3600 COURVILLE,True
6521,42.39002766,-82.95171372,2011/2/22,4140 MANISTIQUE,True
6522,42.42297255,-82.98105082,2011/2/22,13968 ROCHELLE,True
6523,42.33250309,-83.04975362,2011/2/22,15489 E STATE FAIR,True
6524,42.37923256,-83.06391148,2011/2/22,14252 - 54 EASTWOOD,True
6525,42.41314589,-82.99596941,2011/2/22,11821 SANFORD,True
6526,42.38424321,-83.10011149,2011/2/22,1519 CALVERT,True
6527,42.38570545,-83.09634007,2011/2/22,1158 CALVERT,True
6528,42.33168114,-83.04799604,2011/2/22,957 MT VERNON,True
6529,42.38673329,-83.09342134,2011/2/22,867 CALVERT,True
6530,42.40301849,-83.1524078,2011/2/22,15325 CLOVERLAWN,True
6531,42.39828146,-83.15835357,2011/2/22,14816 KENTUCKY,True
6532,42.39777791,-83.15534727,2011/2/22,14677 OHIO,True
6533,42.39818812,-83.15842732,2011/2/22,14811 KENTUCKY,True
6534,42.39453769,-83.19261783,2011/2/22,14503 ROBSON,True
6535,42.42373191,-82.98335999,2011/2/19,13384 YOUNG,True
6536,42.42171426,-82.99628283,2011/2/19,12740 HAMBURG,True
6537,42.43319675,-82.98113148,2011/2/19,13871 EASTWOOD,True
6538,42.42101483,-82.99252755,2011/2/19,12523 BARLOW,True
6539,42.43334078,-82.97516381,2011/2/19,18834 CHALMERS,True
6540,42.3911327,-83.12200023,2011/2/19,2655 TYLER,True
6541,42.37680523,-83.00157065,2011/2/19,8873 YATES,True
6542,42.36656029,-82.98162696,2011/2/19,2149 GARLAND,True
6543,42.38994816,-82.9977324,2011/2/19,5736 GARLAND,True
6544,42.41912624,-82.97141774,2011/2/18,14507 WILFRED,True
6545,42.42227312,-82.98928272,2011/2/18,12460 WESTPHALIA,True
6546,42.43995027,-83.00589286,2011/2/18,19690 ALBION,True
6547,42.44003669,-82.97316114,2011/2/18,14513 LIBERAL,True
6548,42.39011869,-83.26020722,2011/2/18,14231 DACOSTA,True
6549,42.39599072,-83.25037365,2011/2/18,14822 WESTBROOK,True
6550,42.40165764,-83.26314784,2011/2/18,15365 CHATHAM,True
6551,42.33168114,-83.04799604,2011/2/18,5901- 03 NORTHFIELD,True
6552,42.37143099,-83.04460838,2011/2/18,5735 CHENE,True
6553,42.37259133,-83.04538847,2011/2/18,5845 CHENE,True
6554,42.37266047,-83.04542765,2011/2/18,5851 CHENE,True
6555,42.37266047,-83.04542765,2011/2/18,5851 CHENE,True
6556,42.37266047,-83.04542765,2011/2/18,5851 CHENE,True
6557,42.33168114,-83.04799604,2011/2/18,451- 53 JEFFERSON CT,True
6558,42.33168114,-83.04799604,2011/2/18,451- 53 JEFFERSON CT,True
6559,42.33168114,-83.04799604,2011/2/18,445 MT VERNON,True
6560,42.42468254,-82.97049016,2011/2/18,14702 HAZELRIDGE,True
6561,42.43985002,-83.00589286,2011/2/18,19684 ALBION,True
6562,42.38961745,-82.96639264,2011/2/18,4660 GRAY,True
6563,42.42855997,-82.98969293,2011/2/18,18066 JOANN,True
6564,42.33168114,-83.04799604,2011/2/18,14748 HOUSTON-WHITTIER,True
6565,42.42308202,-82.97121033,2011/2/18,14660 ROCHELLE,True
6566,42.44172709,-82.97098103,2011/2/18,14737 TACOMA,True
6567,42.44694808,-82.99781767,2011/2/18,20303 HAMBURG,True
6568,42.44694808,-82.99781767,2011/2/18,20303 HAMBURG,True
6569,42.42066338,-82.99191338,2011/2/18,12482 BARLOW,True
6570,42.42299675,-82.98323094,2011/2/18,13315 ROCHELLE,True
6571,42.33334223,-83.10735213,2011/2/18,4927- 29 BELVIDERE,True
6572,42.38523071,-83.00931744,2011/2/16,5805 CRANE,True
6573,42.3251741,-83.07674363,2011/2/16,1615 - 17 PINGREE,True
6574,42.42571729,-83.2252781,2011/2/16,18461 GREENVIEW,True
6575,42.33168114,-83.04799604,2011/2/16,17200 SOUTH HAMPTON,True
6576,42.33168114,-83.04799604,2011/2/16,17200 SOUTH HAMPTON,True
6577,42.42571729,-83.2252781,2011/2/16,18461 GREENVIEW,True
6578,42.33250309,-83.04975362,2011/2/15,12303 E STATE FAIR,True
6579,42.40671155,-83.14145075,2011/2/15,6349 GLOBE,True
6580,42.44578773,-83.00269758,2011/2/15,20227 ANNOTT,True
6581,42.43389849,-82.98874806,2011/2/15,18957 ALCOY,True
6582,42.43926697,-82.97224047,2011/2/15,14559 NOVARA,True
6583,42.43926697,-82.97224047,2011/2/15,14559 NOVARA,True
6584,42.43926697,-82.97224047,2011/2/15,14559 NOVARA,True
6585,42.42891833,-82.98733767,2011/2/15,18089 HICKORY,True
6586,42.44347049,-82.99149395,2011/2/15,19962 FAIRPORT,True
6587,42.43579054,-83.00680316,2011/2/15,19194 RUNYON,True
6588,42.43528123,-83.00341315,2011/2/15,19150 ROWE,True
6589,42.43517061,-83.00340393,2011/2/15,19144 ROWE,True
6590,42.33250309,-83.04975362,2011/2/15,12505 E STATE FAIR,True
6591,42.33250309,-83.04975362,2011/2/15,12505 E STATE FAIR,True
6592,42.39642744,-82.9444025,2011/2/15,4412 BALFOUR,True
6593,42.39642744,-82.9444025,2011/2/15,4412 BALFOUR,True
6594,42.39642744,-82.9444025,2011/2/15,4412 BALFOUR,True
6595,42.41215954,-82.9531149,2011/2/15,10002 NOTTINGHAM,True
6596,42.40258754,-83.18234754,2011/2/15,15337 STANSBURY,True
6597,42.35021057,-83.12325737,2011/2/15,6363 VAN COURT,True
6598,42.38420288,-83.10022096,2011/2/15,1523 CALVERT,True
6599,42.42230653,-82.97471096,2011/2/15,14401 MAYFIELD,True
6600,42.43995027,-82.98045739,2011/2/15,19619 HOYT,True
6601,42.42242407,-82.98949244,2011/2/15,12476 WESTPHALIA,True
6602,42.41801198,-83.16248335,2011/2/15,17176 ILENE,True
6603,42.37651716,-82.95169298,2011/2/15,1414 LAKEVIEW,True
6604,42.33168114,-83.04799604,2011/2/15,400 - 06 ASHLAND,True
6605,42.33168114,-83.04799604,2011/2/15,400 - 06 ASHLAND,True
6606,42.38389061,-83.01207716,2011/2/15,5789 SENECA,True
6607,42.37703914,-83.00453432,2011/2/15,4730 FISCHER,True
6608,42.40258754,-83.18234754,2011/2/15,15337 STANSBURY,True
6609,42.4214573,-83.16059822,2002/11/11,17525 WYOMING- MUMFORD HIGH,True
6610,42.38879818,-83.25018813,2002/9/11,14123 WESTBROOK,True
6611,42.39188284,-83.08250001,2002/9/11,264 HARMON,True
6612,42.40582084,-83.14843358,2002/9/11,15498 TURNER,True
6613,42.33168114,-83.04799604,2002/9/11,14225 - 27 SARATOGA,True
6614,42.38563747,-82.98693322,2002/9/11,4696 FAIRVIEW,True
6615,42.43968986,-82.9829083,2002/9/11,19601 RENO,True
6616,42.42719682,-82.96606078,2002/9/11,15083 SEYMOUR,True
6617,42.44036855,-83.00597813,2002/9/11,19719 ALBION,True
6618,42.42978715,-82.98217199,2002/9/11,13811 PARK GROVE,True
6619,42.34938784,-83.11066754,2002/9/11,1729 W GRAND BLVD,True
6620,42.37098736,-83.10707242,2002/9/11,8820 LINWOOD,True
6621,42.3828478,-83.02366335,2002/9/11,6100 FIELD,True
6622,42.38519615,-82.95966677,2002/9/11,13201 MACK,True
6623,42.38773577,-83.12394068,2002/9/11,2992 LESLIE,True
6624,42.35267645,-83.118147,2002/9/11,6557 WOODROW,True
6625,42.36848115,-83.04266794,2002/9/11,5339 CHENE,True
6626,42.40651105,-83.15980314,2002/9/11,15722 WYOMING,True
6627,42.35475747,-83.0334831,2002/9/11,3448 CHENE,True
6628,42.37707025,-83.01216704,2002/9/11,5051 PARKER,True
6629,42.41253288,-82.98105082,2002/8/11,12778 ROSEMARY,True
6630,42.33168114,-83.04799604,2002/7/11,651 BAYSIDE,True
6631,42.40393801,-83.12365722,2002/4/11,15361 BAYLIS,True
6632,42.39266754,-83.19254754,2002/4/11,14371 ROBSON,True
6633,42.39266754,-83.19254754,2002/4/11,14371 ROBSON,True
6634,42.40342179,-83.12604359,2002/4/11,15326 NORMANDY,True
6635,42.41571087,-83.28230338,2002/4/11,17190 FENTON,True
6636,42.42355446,-82.98638473,2002/4/11,12644 JOANN,True
6637,42.36331201,-83.08608361,2002/4/11,1557 HOLDEN,True
6638,42.42662068,-82.98908338,2002/4/11,17184 JOANN,True
6639,42.44034781,-82.99022759,2002/4/11,19635 JOANN,True
6640,42.42978715,-82.98980816,2002/4/11,18425 JOANN,True
6641,42.42948179,-82.98972404,2002/4/11,18400 JOANN,True
6642,42.3622957,-83.09079068,2002/4/11,1930 FERRY PARK,True
6643,42.40882714,-83.11741761,2002/4/11,15763 IDAHO,True
6644,42.37512118,-82.99765773,2011/1/28,4251 BELVIDERE,True
6645,42.37512118,-82.99765773,2011/1/28,4251 BELVIDERE,True
6646,42.37917111,-83.00043573,2011/1/28,4810 BELVIDERE,True
6647,42.37917111,-83.00043573,2011/1/28,4810 BELVIDERE,True
6648,42.33168114,-83.04799604,2011/1/28,6102 VAN DYKE,True
6649,42.37770747,-83.0177026,2011/1/28,5350 TOWNSEND,True
6650,42.38414987,-83.01227766,2011/1/28,5811 SENECA,True
6651,42.36772064,-83.0182073,2011/1/28,4139 CANTON,True
6652,42.37158309,-83.09526038,2011/1/28,1717 W PHILADELPHIA,True
6653,42.37261553,-83.10166016,2011/1/28,2210 GLADSTONE,True
6654,42.37064628,-83.10133982,2011/1/28,2260 PINGREE,True
